,Unnamed: 0,제목,작성 날짜,활동처명,활동내용,활동 지역,활동 기간,모집 시작일,모집 마감일,생활 편의,국제 협력,환경,인권,재해/재난,농어촌,주거 환경,보건 의료,교육,행정 지원,상담,문화,체육,역사,동아리,여행,홍보,사회공헌,기획,언어,현장,기타,장애인,노인,외국인,노숙인,다문화가정,노동자,유아,여성,쪽방촌,청소년,지역사회
130,135," [드림메이커]엔젤튜터(교육봉사) 모집, VMS봉사시간+꿈여행 비행기표 (~7/29)",20180727,드림메이커 인터내셔널,교육자원봉사,"서울, 경기","4, 5, 6개월 중 선택",20180727.0,20180729,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131,136, 뚝섬 아름다운나눔장터 정기자원활동가 모집(~8/8),20180727,아름다운가게,"나눔캠페인:어린이,환경,나눔등다양한캠페인진행인터넷예약확인처:참가자접수확인및안내등운영사무소:방송,운영지원및안내등행사장관리:행사장내질서유지및안내등출입구관리:출입구안전관리및안내등기증처:기증물품수령및안내등","뚝섬유원지역2, 3번출구앞광장"," 활동가 OT : 2018년 8월 11일(토) 13:00 ~ 16:30* 활동 후 봉사시간 인정* 아름다운가게 서울사무실 1층 대회의실 (서울특별시 회현2가 34)* 4호선 명동역 4번출구 5~10분거리현장활동 : 2018년 8월 25일(토) ~ 10월 28일(일) 09:00 ~ 17:00 (점심/간식 제공)* 가능한 일자에 활동(3회 이상 활동)* 뚝섬유원지역 2, 3번 출구 앞 광장* 야외행사로 진행되어 기상상황에 따라 변경 및 취소될 수도 있습니다. 문화실행위 : 8월 29일(수) 19시~21시 / 영화관 예정 (무료) 수료식 : 11월 10일(토) 11시 ~ 16시",20180727.0,20180731,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
132,137, [모집] 어서와~한국장기봉사는 처음이지?(~8.24),20180727,사단법인 더나은세상, 봉사메이트! 아주 특별한 호스트와 아주 특별한 외국인봉사자들과 함께하는 아주 특별한 한국봉사여행!," 경기 화성, 강원 영월, 부산 금정, 경남 의령, 경북 영천", 9월 12일(수) ~ 12월 7일(금),20180727.0,20180912,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
133,138, [국제무용협회 한국본부]제 21회 서울세계무용축제 자원활동가 모집(~8/5),20180727,국제무용협회 한국본부,"[의전통역팀] 공식 초청작 아티스트 팀 의전 및 통역. 영어 가능자 해외무용단 입/출국 및 시댄스 공식 일정(공연장/숙소 이동 등) 의전통역 문화동반자 연습 및 공연진행 통역 공연 셋업/철수 및 리허설, 부대행사(워크샵 등) 진행 통역*우대사항: 일본어/중국어/프랑스어 가능자  [기획홍보팀]:온/오프라인 홍보, 공연장 디스플레이 및 공연 관리, 기자간담회 등  기자간담회/ 현장 이벤트 / 부대행사 / 워크숍 진행 SNS 홍보, 현장취재, 공연팀 인터뷰, 사진 및 영상 촬영 MD판매, 공간 관리, 관객안내 등*우대사항: 다양한 아이디어를 가진 사람/밝고 에너지 넘치는 사람/하우스 어셔 및 축제 운영 경험자",서울, 발대식: 2018. 08. 17.(금)  사전 활동기간: 2018. 08. 17(금)  09.24(월) 축제 활동기간 : 2018. 10. 01.(월)  10. 19.(금),20180727.0,20180711,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
134,139," 대학생 연합 토론교육봉사단체 ""대풍단"" 7기 모집(~8/10)",20180727,한국 청소년 문화진흥협회,"서울지역 3개 지부(수유, 홍대, 건대) 지역아동센터에서 토론교육 봉사를 실시(주 1회)전국토론대회에서 심사위원이나 토론 진행을 맡는 퍼실리테이터로 위촉되어 활동(매 학기 1회)프로그램 제작팀, 기획팀, 인프라 구축팀에 소속되어 팀 활동 진행매월 마지막 주 토요일 총회 진행토론활동지도사 3급 자격증 취득을 위한 자격증 교육 이수","수유 지부, 홍대(망원) 지부, 건대 지부",1년,20180716.0,20180810,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
135,140, [부산봉사] SCI 국제시민봉사회 부산경남지부에서 대학생 자원봉사자를 모집합니다,20180726,sci 국제시민봉사회 부산경남지부,"일일 봉사, 주말 봉사, 정기적 모임",부산,모든 활동에는 강제성이 없이 자신이 원하는 날짜에 원하는 활동을 할 수 있습니다.,20180726.0,20180810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136,141, 2018 서울 북 페스티벌 자원활동가(도돌이2기) 모집(~7/27),20180726,서울도서관,2018 서울 북 페스티벌 운영 지원 독서 프로그램 운영 지원 축제 평가 설문조사 지원 전반적인 북 페스티벌 운영지원,서울시,"2018년9월8일(토)~9월9일(일) 북 페스티벌 이해도를 높이기 위한 사전교육 활동 예정 8월11일(토), 25일(토)사전교육 필참 ※일정변동가능",20180702.0,20180727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
137,142, [아띠펜도]일요일에 시간 어때요? 봉사팀 아띠펜도 11기 회원 모집(~8/8),20180725,아띠펜도 봉사팀,승가원에서 장애아동친구들과 함께하는 정기봉사와정기 봉사시간 내에 아띠펜도에서 직접 기획하고 준비하여 진행하는 기획봉사로 활동하고 있습니다!!봉사 후에는 아띠펜도의 친목을 다질 수 있는 꿀맛 저녁식사까지 최고최고시험기간에는 잠시 활동을 중지하니 부담 갖지 말고 지원해주세요!8월 18일 토요일 아띠펜도 OT가 예정되어 있습니다. 필참이니 참고해주세요.,서울 성북구 안암역 10분거리 승가원 장애아동시설,2018년 12월까지,20180725.0,20180808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
138,143, [컬발] 여러분이 하고 싶은 봉사는 무엇인가요? 청춘 기획봉사 컬러 발론티어 (~07/25) 오늘 마감!!,20180725,봉사단체 아띠,기획봉사,서울/경기,2018.08.04~2019.08.04,20180725.0,20180725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
139,144, [광명사랑나눔]고등학생 친구들과 함께하는 청춘 기획봉사! 어서 지원해주세요!! (~07/25) 오늘 마감!!!,20180725,자원봉사단체 아띠,광명 사랑 나눔 봉사: 고등학생 멘토링 및 합동봉사,경기도 광명시 / 서울 각 지역에서 비정기 봉사도 합니다,~12/31,20180725.0,20180725,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140,145, [우리봉사단] 한여름 어울림 봉사자를 모집합니다!,20180725,우리봉사단," PART1. 봉사자조 [다소니(사랑하다)조] 총 5조 (약 40~50명 예정)다문화 가정 아동들과 1:1로 짝을 지어 즐거운 활동을 하고, 따뜻한 마음을 나눕니다^^ PART2. 프로그램조 [다솜(사랑)조] 총 6조 (약 20명 예정)아이들을 위해 프로그램 활동을 준비하고 진행하는 역할을 합니다^^각 활동을 완료하면 각조에서는 아이들에게 스티커를 붙여주시면 되고6개의 활동을 모두 완료한 아이들은 상품을 받아갈 예정이에요ㅎ 속담 퀴즈 조  ex. 속담을 그림으로 표현한 것(프린트)을     스케치북을 넘겨가며 맞추도록하기^^ 초성 퀴즈 조  ex. 스케치북에 초성을 적고 한 초성 당 3개를     이야기하고 초성문제 총 5개를 맞추기 팔찌만들기 조  아이들이 직접 이쁜 팔찌 만들수 있도록 방법을  알려주고 도와주기 에코백 만들기 조  에코백에 아이들이 직접 페브릭마카로 이쁜 그림  그리거나 색칠하기 짝얼굴 그려주기 조  도화지 및 크레파스를 나눠주어 봉사자와 아이들  서로 얼굴 그려주기 부채만들기 조   도안을 미리 만들어 놓고 아무 무양 없는 부채를  나눠주어 아이들이 그릴 수 있도록 한다 PART3. 이벤트조아이들을 위해 이벤트 활동을 준비하고 진행하는 역할을 합니다^^이벤트에는 상품이 있습니다! 활 쏘기 & 투호 활동", 대구경북지역 (대구 동구 다문화가족지원센터 5층 504호 큰강의실/대구 반야월역 3번출구 도보5분거리), 2018년 8월 5일 일요일,20180725.0,20180731,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
141,146, 굿네이버스 좋은마음센터 서울동작 성폭력예방인형극 자원봉사자 모집,20180725,굿네이버스 좋은마음센터 서울동작," 동작구, 관악구에 있는 초등학교를 직접 방문하여 인형극 진행"," 관악구, 동작구",,20180725.0,20180727,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
142,147,  세브란스/성모/고대구로병원 병원학교 아이들을 위한 교육봉사 연합동아리(~8/1),20180725,키즈유나이티드,"신촌 세브란스병원, 서울 성모병원, 고대구로병원, 서울대 병원 어린이 병원학교에서 소아암, 백혈병으로 인해 장기 입원치료 받는 아이들을 대상으로 미술/풍선아트/과학 수업을 진행합니다.","서울대병원, 세브란스병원, 서울성모병원",2018년 9월 ~ 2019년 2월 이상(6개월 이상),20180725.0,20180801,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
143,148," [Special Olympics Korea] 2018 스페셜 뮤직&아트 페스티벌 메이트, 통역자원봉사자 모집",20180725,(사)스페셜올림픽코리아,메이트: 발달장애 참가자(멘티)와 일정을 함께하며 페스티벌을 진행하는 활동통역: 해외발달장애 참가자(멘티)와 일정을 함께하며 페스티벌을 진행하는 활동,평창 알펜시아 리조트,2018년 8월 7일 ~ 8월 11일 (4박 5일),20180725.0,20180801,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
144,149, [우리봉사단]-한여름 어울림 봉사자를 모집합니다!,20180724, 우리봉사단  한여름 어울림 봉사," 초성퀴즈, 에코백만들기, 팔찌만들기, 부채만들기 등", 대구경북지역, 2018.08.05,20180724.0,20180810,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
145,150, [부산봉사] SCI 국제시민봉사회 부산경남지부에서 대학생 자원봉사자를 모집합니다,20180724,sci 국제시민봉사회 부산경남지부,"일일 봉사, 주말 봉사, 정기적 모임",부산,모든 활동에는 강제성이 없이 자신이 원하는 날짜에 원하는 활동을 할 수 있습니다.,20180724.0,20180810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146,151, [컬발] 여러분이 하고 싶은 봉사는 무엇인가요? 청춘 기획봉사 컬러 발론티어 (~07/25) 내일 마감!!!!!,20180724,봉사단체 아띠,기획봉사,서울/경기,2018.08.04~2019.08.04,20180724.0,20180725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
147,152, [광명사랑나눔]고등학생 친구들과 함께하는 청춘 기획봉사! 어서 지원해주세요!! (~07/25) 내일 마감!!,20180724,자원봉사단체 아띠,광명 사랑 나눔 봉사: 고등학생 멘토링 및 합동봉사,경기도 광명시 / 서울 각 지역에서 비정기 봉사도 합니다,~12/31,20180724.0,20180725,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
148,153, [부산국제여행영화제] 2018 부산국제여행영화제 자원봉사자 모집 (~8/12),20180724,(재)영화의전당,"상영관팀 : 상영관 관리 및 GV행사 진행 및 운영 / 실내 부대행사 및 안내데스크 관리 및 운영.행사운영팀 : 야외 프로그램 관리 및 운영 / 야외 안내데스크 관리 및 운영.미디어팀 : 사진 또는 영상 기록물 촬영 / 온,오프라인 프로모션 홍보퐐동 및 SNS 홍보 콘텐츠 제작.",부산 영화의전당,"2018년 8월 31일(금) ~ 9월 2일(일), 3일간",20180723.0,20180725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
149,154," 대학생 연합 토론교육봉사단체 ""대풍단"" 7기 모집(~8/10)",20180724,한국 청소년 문화진흥협회,"서울지역 3개 지부(수유, 홍대, 건대) 지역아동센터에서 토론교육 봉사를 실시(주 1회)전국토론대회에서 심사위원이나 토론 진행을 맡는 퍼실리테이터로 위촉되어 활동(매 학기 1회)프로그램 제작팀, 기획팀, 인프라 구축팀에 소속되어 팀 활동 진행매월 마지막 주 토요일 총회 진행토론활동지도사 3급 자격증 취득을 위한 자격증 교육 이수","수유 지부, 홍대(망원) 지부, 건대 지부",1년,20180716.0,20180810,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
150,155, [사단법인 기억력스포츠협회] 2018 국제기억력대회 자원봉사자 모집 (~8/10),20180724,[사단법인 기억력스포츠 협회] 주최, 진행/안내 통역 채점 심판활동 (아비터 활동),서울대학교 글로벌컨벤션 플라자,"1. 세미나: 8월 24(금) 오후 6시  9시2. 국제 대회: 8월 25(토)26일(일) 오전 9시  오후 6시(1,2 모두 가능, 국제대회 봉사 참여의 경우 양일 모두 참석해주세요.)",20180724.0,20180810,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
151,156," [한국내셔널트러스트] 청소년 교육 프로그램, '도전!러닝맨' 자원봉사자 모집(8월 15일)",20180724,(사)한국내셔널트러스트,":1. 망우리문제출제자  묘역에서 문제출제, 기타 행사보조  봉사시간 8시간 (1365 기준 발급)2. 망우리러닝맨 서포터즈  사진 및 영상촬영과 sns 홍보, 참가자 접수  기존 참가자, 영상 및 홍보 관련학과 우선선발  봉사시간 10시간 (1365 기준 발급, 행사(8시간) + 온라인 홍보(2시간))",:서울시 중랑구 망우리공원,:3월4월5월6월8월9월10월17일(OT)7일5일6일15일1일13일24일23일15일4월 21일 행사는 취소되고 8월 15일 행사가 추가되었습니다.,20180724.0,20180810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
152,157, [아띠펜도]일요일에 시간 어때요? 봉사팀 아띠펜도 11기 회원 모집(~8/8),20180724,아띠펜도 봉사팀,승가원에서 장애아동친구들과 함께하는 정기봉사와정기 봉사시간 내에 아띠펜도에서 직접 기획하고 준비하여 진행하는 기획봉사로 활동하고 있습니다!!봉사 후에는 아띠펜도의 친목을 다질 수 있는 꿀맛 저녁식사까지 최고최고시험기간에는 잠시 활동을 중지하니 부담 갖지 말고 지원해주세요!8월 18일 토요일 아띠펜도 OT가 예정되어 있습니다. 필참이니 참고해주세요.,서울 성북구 안암역 10분거리 승가원 장애아동시설,2018년 12월까지!,20180724.0,20180808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
153,158, <운영진모집>Beyond 취업멘토링/영어교육봉사 단체에서 운영진을 모집합니다 (~7/27),20180723,Beyond Career Mentorship,취업 멘토링 / 영어 봉사 비영리단체,매달 상이,매달 4째주 토요일,20180723.0,20180727,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
154,159, [광명사랑나눔]고등학생 친구들과 함께하는 청춘 기획봉사! 어서 지원해주세요!! (~07/25),20180723,자원봉사단체 아띠,광명 사랑 나눔 봉사: 고등학생 멘토링 및 합동봉사,경기도 광명시 / 서울 각 지역에서 비정기 봉사도 합니다,~12/31,20180723.0,20180725,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
155,160, 2018 장애아동멘토링 봉사자 모집(~8/31),20180723,성북장애인복지관 2018 장애아동멘토링 봉사자 모집,"월3회 멘토(대학생)가 각 가정에 방문해서 학습지도, 독서지도 등 진행6개월에 한 번씩 멘토와 서점에서 책 구입하기, 보고 싶은 영화보기, 외식활동 등 진행",성북구,2018년 7월~12월,20180723.0,20180725,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
